Pressure_kPa,Voltage_V,pressure_change,voltage_change
0.892486831460966,0.8924868314609657,0.7133652951254725,0.7133652951254724
0.1893689162699011,0.1893689162699011,-0.7031179151910649,-0.7031179151910647
0.6768305855593808,0.6768305855593807,0.4874616692894797,0.4874616692894796
0.4043133366149271,0.4043133366149269,-0.2725172489444537,-0.2725172489444538
0.7357820296094085,0.7357820296094084,0.33146869299448145,0.3314686929944815
0.3635514792944858,0.3635514792944857,-0.37223055031492275,-0.3722305503149227
0.6262556663699725,0.6262556663699727,0.26270418707548676,0.26270418707548693
0.1352957496185208,0.1352957496185207,-0.49095991675145173,-0.49095991675145195
0.834740715066481,0.8347407150664808,0.6994449654479602,0.6994449654479602
0.329624333321308,0.3296243333213079,-0.5051163817451729,-0.5051163817451729
0.1060187674203208,0.1060187674203207,-0.22360556590098724,-0.22360556590098724
0.5112886457866508,0.5112886457866508,0.40526987836633,0.4052698783663301
0.5644546516542917,0.5644546516542917,0.053166005867640864,0.053166005867640864
0.8647554449738376,0.8647554449738374,0.30030079331954596,0.30030079331954573
0.5844465420445112,0.5844465420445112,-0.2803089029293264,-0.2803089029293262
0.7069201245946565,0.7069201245946564,0.12247358255014529,0.12247358255014518
0.9441731796693592,0.9441731796693592,0.23725305507470273,0.23725305507470285
0.4559832218849138,0.4559832218849137,-0.4881899577844454,-0.4881899577844455
0.2929692919377428,0.2929692919377428,-0.163013929947171,-0.1630139299471709
0.5277553242285764,0.5277553242285764,0.2347860322908336,0.2347860322908336
0.9599855715191712,0.9599855715191712,0.4322302472905948,0.4322302472905948
0.3050835756117842,0.3050835756117841,-0.654901995907387,-0.6549019959073871
0.3876473785494708,0.3876473785494706,0.08256380293768661,0.0825638029376865
0.3033308664520553,0.3033308664520553,-0.08431651209741547,-0.08431651209741531
0.7200462425728373,0.7200462425728371,0.416715376120782,0.4167153761207818
0.6907997455130792,0.6907997455130791,-0.029246497059758125,-0.029246497059758014
0.9327463318579716,0.932746331857972,0.2419465863448924,0.24194658634489286
0.8453817931941751,0.845381793194175,-0.08736453866379656,-0.08736453866379701
0.9859943691854048,0.9859943691854046,0.14061257599122978,0.14061257599122967
0.2321459593527647,0.2321459593527646,-0.7538484098326401,-0.75384840983264
0.7209107018684681,0.720910701868468,0.48876474251570334,0.48876474251570334
0.8122284909206052,0.8122284909206052,0.09131778905213717,0.09131778905213728
0.3628061879932008,0.3628061879932007,-0.4494223029274044,-0.44942230292740454
0.0484392722849225,0.0484392722849225,-0.3143669157082783,-0.3143669157082782
0.5614340249346887,0.5614340249346886,0.5129947526497662,0.5129947526497661
0.2496344588536861,0.249634458853686,-0.3117995660810027,-0.3117995660810027
0.4460290862603019,0.4460290862603018,0.1963946274066158,0.1963946274066158
0.8352851359662247,0.8352851359662244,0.38925604970592276,0.38925604970592265
0.998158878604681,0.9981588786046808,0.16287374263845633,0.16287374263845633
0.993109201775502,0.9931092017755018,-0.005049676829179006,-0.005049676829179006
0.3858181046741554,0.3858181046741553,-0.6072910971013465,-0.6072910971013465
0.051148648215796,0.051148648215796,-0.3346694564583594,-0.33466945645835927
0.602884191826827,0.6028841918268268,0.5517355436110309,0.5517355436110308
0.5773569826696155,0.5773569826696153,-0.025527209157211406,-0.025527209157211517
0.1902877387519283,0.1902877387519283,-0.38706924391768727,-0.38706924391768704
0.2455209089449347,0.2455209089449346,0.05523317019300639,0.055233170193006303
0.6175609032593373,0.6175609032593372,0.3720399943144026,0.3720399943144026
0.8344884907105132,0.8344884907105132,0.2169275874511759,0.21692758745117602
0.2578392798621762,0.2578392798621762,-0.576649210848337,-0.576649210848337
0.1224610288088863,0.1224610288088864,-0.13537825105328988,-0.1353782510532898
0.6328848166333602,0.6328848166333602,0.5104237878244738,0.5104237878244737
0.0097132437540234,0.0097132437540234,-0.6231715728793368,-0.6231715728793368
0.2610639470048956,0.2610639470048955,0.2513507032508722,0.2513507032508721
0.3219529463112104,0.3219529463112103,0.060888999306314806,0.060888999306314806
0.8446413662325543,0.844641366232554,0.5226884199213438,0.5226884199213437
0.1253550164026081,0.125355016402608,-0.7192863498299462,-0.719286349829946
0.9365149841939254,0.9365149841939252,0.8111599677913173,0.8111599677913173
0.2614587723684086,0.2614587723684085,-0.6750562118255168,-0.6750562118255168
0.4946368386009871,0.4946368386009869,0.23317806623257853,0.23317806623257842
0.5488543255551059,0.5488543255551058,0.05421748695411882,0.05421748695411893
0.4089749187513276,0.4089749187513273,-0.13987940680377836,-0.13987940680377853
0.5388448915675176,0.5388448915675176,0.12986997281619,0.12986997281619028
0.4273856533861622,0.4273856533861621,-0.11145923818135539,-0.1114592381813555
0.5235758192492805,0.5235758192492805,0.09619016586311835,0.09619016586311846
0.5539148157609284,0.5539148157609285,0.030338996511647842,0.030338996511647953
0.1068518851712881,0.1068518851712881,-0.4470629305896403,-0.4470629305896404
0.1895284207417422,0.1895284207417421,0.0826765355704541,0.08267653557045399
0.8390600915282878,0.8390600915282876,0.6495316707865455,0.6495316707865455
0.9624361212229864,0.962436121222986,0.12337602969469863,0.12337602969469841
0.8341448640091641,0.834144864009164,-0.12829125721382229,-0.12829125721382206
0.4608545076462728,0.4608545076462728,-0.3732903563628913,-0.3732903563628912
0.780376816344775,0.7803768163447748,0.3195223086985022,0.31952230869850207
0.813123911985611,0.8131239119856108,0.032747095640836,0.032747095640836
0.7404725817586132,0.7404725817586132,-0.07265133022699777,-0.07265133022699766
0.3780794828427047,0.3780794828427046,-0.3623930989159085,-0.3623930989159086
0.5321021462318549,0.5321021462318548,0.15402266338915022,0.15402266338915022
0.2063509055965062,0.2063509055965062,-0.3257512406353487,-0.3257512406353486
0.0160321004720137,0.0160321004720137,-0.1903188051244925,-0.1903188051244925
0.5706397514431566,0.5706397514431564,0.5546076509711428,0.5546076509711426
0.052593553913263,0.052593553913263,-0.5180461975298936,-0.5180461975298933
0.7011369513905295,0.7011369513905293,0.6485433974772664,0.6485433974772663
0.950136601994784,0.9501366019947838,0.24899965060425455,0.24899965060425444
0.3264147102329474,0.3264147102329472,-0.6237218917618366,-0.6237218917618366
0.9772317113489276,0.9772317113489278,0.6508170011159802,0.6508170011159806
0.2662908243090155,0.2662908243090155,-0.7109408870399121,-0.7109408870399123
0.3528548521699237,0.3528548521699236,0.08656402786090817,0.08656402786090811
0.664131686159189,0.6641316861591889,0.31127683398926537,0.3112768339892653
0.4748495892953109,0.4748495892953108,-0.18928209686387815,-0.18928209686387815
0.2154168448339009,0.2154168448339007,-0.25943274446141,-0.25943274446141007
0.2802339687581101,0.28023396875811,0.06481712392420919,0.06481712392420932
0.6563465793823073,0.6563465793823073,0.37611261062419726,0.3761126106241973
0.0657966078870256,0.0657966078870256,-0.5905499714952818,-0.5905499714952818
0.8747916954100052,0.8747916954100053,0.8089950875229797,0.8089950875229798
0.1644510490184282,0.1644510490184282,-0.710340646391577,-0.7103406463915771
0.4404474793458235,0.4404474793458235,0.2759964303273953,0.2759964303273953
0.4272270218798943,0.4272270218798941,-0.013220457465929203,-0.013220457465929425
0.9253507600758318,0.9253507600758316,0.4981237381959375,0.4981237381959375
0.3980523342030539,0.3980523342030537,-0.527298425872778,-0.527298425872778
0.971963260226266,0.971963260226266,0.573910926023212,0.5739109260232123
0.2285834434145789,0.2285834434145789,-0.7433798168116871,-0.7433798168116871
0.90943263952015,0.9094326395201496,0.680849196105571,0.6808491961055707
0.3695740640443246,0.3695740640443244,-0.5398585754758254,-0.5398585754758252
0.3076795252070359,0.3076795252070359,-0.06189453883728868,-0.061894538837288515
0.7004866192023568,0.7004866192023568,0.3928070939953209,0.3928070939953209
0.2248347983626126,0.2248347983626125,-0.47565182083974417,-0.4756518208397443
0.5086950477310158,0.5086950477310159,0.2838602493684032,0.28386024936840343
0.3525324607676799,0.3525324607676799,-0.1561625869633359,-0.15616258696333601
0.6101182118751041,0.6101182118751041,0.25758575110742415,0.25758575110742415
0.1556614911974552,0.1556614911974551,-0.45445672067764886,-0.454456720677649
0.4691562517852197,0.4691562517852194,0.3134947605877645,0.3134947605877643
0.745666629536424,0.745666629536424,0.27651037775120435,0.27651037775120463
0.675259391912608,0.6752593919126081,-0.07040723762381607,-0.07040723762381595
0.8247334368469091,0.824733436846909,0.14947404493430116,0.14947404493430094
0.016505271701076,0.016505271701076,-0.8082281651458332,-0.8082281651458331
0.3441543214173339,0.3441543214173338,0.32764904971625786,0.3276490497162578
0.774117371765771,0.7741173717657708,0.4299630503484371,0.42996305034843696
0.4226343540146348,0.4226343540146346,-0.3514830177511362,-0.35148301775113616
0.3402211352680073,0.3402211352680071,-0.08241321874662749,-0.08241321874662749
0.2613907914547829,0.2613907914547829,-0.0788303438132244,-0.07883034381322424
0.2828597667157633,0.2828597667157633,0.021468975260980405,0.021468975260980405
0.0190061715333444,0.0190061715333444,-0.2638535951824189,-0.2638535951824189
0.1537341506613381,0.1537341506613382,0.13472797912799372,0.13472797912799378
0.4741407082362956,0.4741407082362954,0.3204065575749575,0.3204065575749572
0.5631653211252897,0.5631653211252897,0.0890246128889941,0.08902461288899433
0.5298045574987772,0.5298045574987772,-0.033360763626512524,-0.033360763626512524
0.4027506057289559,0.4027506057289557,-0.12705395176982132,-0.12705395176982148
0.1091925161990846,0.1091925161990846,-0.2935580895298713,-0.2935580895298711
0.199789862821467,0.1997898628214669,0.09059734662238239,0.09059734662238231
0.7341166800406635,0.7341166800406634,0.5343268172191966,0.5343268172191965
0.8594247355168767,0.8594247355168766,0.12530805547621315,0.12530805547621315
0.6384864593084065,0.6384864593084065,-0.22093827620847017,-0.22093827620847006
0.8187181727920588,0.8187181727920588,0.1802317134836523,0.1802317134836523
0.8826339217735134,0.8826339217735132,0.06391574898145458,0.06391574898145436
0.70868435997821,0.7086843599782098,-0.1739495617953034,-0.1739495617953034
0.0273549316645352,0.0273549316645352,-0.6813294283136748,-0.6813294283136746
0.2779079664200166,0.2779079664200165,0.2505530347554814,0.2505530347554813
0.5074695646504624,0.5074695646504623,0.22956159823044586,0.22956159823044586
0.2398213070224655,0.2398213070224654,-0.26764825762799693,-0.26764825762799693
0.7818464924257511,0.781846492425751,0.5420251854032856,0.5420251854032856
0.6988799455536936,0.6988799455536935,-0.08296654687205751,-0.08296654687205751
0.3522655232277907,0.3522655232277905,-0.3466144223259029,-0.346614422325903
0.0773524269524136,0.0773524269524136,-0.2749130962753771,-0.27491309627537686
0.4970886540557558,0.4970886540557557,0.41973622710334224,0.41973622710334213
0.4348386434948845,0.4348386434948843,-0.062250010560871316,-0.06225001056087137
0.9745798537577556,0.9745798537577554,0.5397412102628711,0.539741210262871
0.834309019028096,0.834309019028096,-0.14027083472965962,-0.1402708347296594
0.7707832262997941,0.770783226299794,-0.06352579272830183,-0.06352579272830194
0.5998845308535007,0.5998845308535006,-0.17089869544629344,-0.17089869544629344
0.7523910536315881,0.7523910536315881,0.1525065227780874,0.15250652277808752
0.7385018627998565,0.7385018627998565,-0.013889190831731568,-0.013889190831731568
0.300255961210942,0.300255961210942,-0.4382459015889145,-0.4382459015889145
0.9867783142521988,0.9867783142521988,0.6865223530412567,0.6865223530412567
0.9555004312546692,0.9555004312546692,-0.03127788299752954,-0.03127788299752954
0.2730469941221507,0.2730469941221506,-0.6824534371325185,-0.6824534371325186
0.9996593757996418,0.9996593757996416,0.7266123816774911,0.726612381677491
0.6298108993466722,0.6298108993466721,-0.3698484764529696,-0.3698484764529695
0.2656222094658344,0.2656222094658343,-0.3641886898808378,-0.3641886898808378
0.5006131280943552,0.5006131280943551,0.23499091862852078,0.23499091862852078
0.3797917901669559,0.3797917901669558,-0.1208213379273993,-0.1208213379273993
0.8474075022390357,0.8474075022390356,0.4676157120720798,0.4676157120720798
0.1370772469001566,0.1370772469001566,-0.7103302553388791,-0.7103302553388791
0.4344629354812568,0.4344629354812568,0.2973856885811002,0.2973856885811002
0.4079675831997615,0.4079675831997614,-0.0264953522814953,-0.02649535228149541
0.1253319829647403,0.1253319829647403,-0.2826356002350212,-0.2826356002350211
0.569854101024917,0.569854101024917,0.44452211806017666,0.44452211806017666
0.1235251474081465,0.1235251474081465,-0.44632895361677044,-0.44632895361677044
0.7973336559792129,0.7973336559792127,0.6738085085710664,0.6738085085710662
0.3982960540182044,0.3982960540182043,-0.3990376019610085,-0.3990376019610084
0.4642172289766851,0.4642172289766849,0.06592117495848071,0.0659211749584806
0.9940108933801188,0.9940108933801184,0.5297936644034338,0.5297936644034336
0.2522675057825623,0.2522675057825622,-0.7417433875975565,-0.7417433875975562
0.5863101517640658,0.5863101517640658,0.33404264598150346,0.33404264598150357
0.1830139497255673,0.1830139497255672,-0.4032962020384985,-0.4032962020384986
0.4770585715699827,0.4770585715699825,0.2940446218444154,0.29404462184441527
0.5287240274103511,0.5287240274103511,0.05166545584036836,0.05166545584036858
0.8992434920677393,0.8992434920677391,0.3705194646573883,0.37051946465738805
0.9337035937636076,0.9337035937636076,0.03446010169586822,0.03446010169586844
0.5364610756657134,0.5364610756657133,-0.3972425180978941,-0.39724251809789424
0.6732725840624848,0.6732725840624848,0.13681150839677136,0.13681150839677148
0.290102806103552,0.290102806103552,-0.3831697779589328,-0.3831697779589328
0.6278946171801268,0.6278946171801266,0.33779181107657485,0.33779181107657463
0.6971538421005969,0.6971538421005968,0.0692592249204701,0.06925922492047021
0.5076015381084795,0.5076015381084794,-0.18955230399211742,-0.18955230399211742
0.3866643383571246,0.3866643383571245,-0.12093719975135492,-0.12093719975135492
0.1504679375733366,0.1504679375733366,-0.236196400783788,-0.2361964007837879
0.0195795129208688,0.0195795129208688,-0.1308884246524678,-0.1308884246524678
0.126880813136964,0.1268808131369639,0.1073013002160952,0.10730130021609509
0.1456545158298046,0.1456545158298046,0.018773702692840594,0.018773702692840705
0.0202690142992939,0.0202690142992939,-0.1253855015305107,-0.1253855015305107
0.6318688354597461,0.631868835459746,0.6115998211604522,0.6115998211604521
0.7532161933631456,0.7532161933631456,0.12134735790339946,0.12134735790339957
0.3563032195511922,0.3563032195511921,-0.3969129738119534,-0.3969129738119535
0.5518593707657171,0.5518593707657171,0.1955561512145249,0.19555615121452502
0.0539570606583035,0.0539570606583035,-0.4979023101074136,-0.4979023101074136
0.5066594085434147,0.5066594085434147,0.4527023478851112,0.4527023478851112
0.8274871340120726,0.8274871340120723,0.3208277254686579,0.32082772546865757
0.0994446911578341,0.0994446911578341,-0.7280424428542386,-0.7280424428542382
0.3071553845336319,0.3071553845336318,0.20771069337579778,0.20771069337579767
0.9420278315897428,0.9420278315897423,0.6348724470561109,0.6348724470561106
0.3628546476923356,0.3628546476923356,-0.5791731838974072,-0.5791731838974068
0.7657861864673494,0.7657861864673495,0.4029315387750138,0.4029315387750139
0.5632841367477824,0.5632841367477824,-0.20250204971956698,-0.2025020497195671
0.813231565754781,0.8132315657547807,0.2499474290069985,0.2499474290069983
0.2204213312749836,0.2204213312749836,-0.5928102344797974,-0.5928102344797972
0.797915809646756,0.797915809646756,0.5774944783717724,0.5774944783717724
0.332926233591111,0.3329262335911109,-0.464989576055645,-0.4649895760556451
0.8679885990011453,0.8679885990011451,0.5350623654100344,0.5350623654100342
0.3232902308857802,0.3232902308857801,-0.5446983681153652,-0.544698368115365
0.4783563664861254,0.4783563664861252,0.1550661356003452,0.15506613560034505
0.8559603982083861,0.855960398208386,0.3776040317222607,0.3776040317222608
0.9492808749643552,0.9492808749643548,0.0933204767559691,0.09332047675596877
0.6341439730112002,0.6341439730112002,-0.315136901953155,-0.3151369019531546
0.8592214006239293,0.8592214006239294,0.2250774276127291,0.2250774276127292
0.4041728402124086,0.4041728402124085,-0.45504856041152064,-0.45504856041152086
0.4114638364426051,0.411463836442605,0.007290996230196467,0.007290996230196467
0.6988620774852433,0.6988620774852433,0.2873982410426382,0.28739824104263834
0.7669891003376986,0.7669891003376985,0.06812702285245531,0.0681270228524552
0.6699937165726064,0.6699937165726063,-0.0969953837650922,-0.0969953837650922
0.6878057743981199,0.6878057743981199,0.017812057825513428,0.01781205782551354
0.3883081485690066,0.3883081485690066,-0.29949762582911327,-0.29949762582911327
0.5620185584586024,0.5620185584586024,0.1737104098895958,0.1737104098895958
0.2201943780996247,0.2201943780996246,-0.34182418035897766,-0.34182418035897777
0.9298962844546064,0.9298962844546064,0.7097019063549816,0.7097019063549818
0.4578979202500425,0.4578979202500424,-0.47199836420456387,-0.471998364204564
0.1732322636922078,0.1732322636922078,-0.2846656565578347,-0.2846656565578346
0.3967270228813476,0.3967270228813475,0.2234947591891398,0.2234947591891397
0.824813205720095,0.8248132057200951,0.4280861828387474,0.4280861828387476
0.0846088955308859,0.0846088955308859,-0.7402043101892091,-0.7402043101892092
0.8644068861855848,0.8644068861855847,0.7797979906546989,0.7797979906546988
0.0362485614237511,0.0362485614237511,-0.8281583247618337,-0.8281583247618336
0.8466054233681448,0.8466054233681447,0.8103568619443937,0.8103568619443936
0.2635046440641004,0.2635046440641003,-0.5831007793040444,-0.5831007793040444
0.1567527452284639,0.1567527452284638,-0.10675189883563649,-0.10675189883563649
0.8686573641806771,0.868657364180677,0.7119046189522131,0.7119046189522131
0.5132476465335076,0.5132476465335076,-0.35540971764716944,-0.35540971764716933
0.3143009112681432,0.3143009112681432,-0.19894673526536444,-0.19894673526536444
0.6887814784702482,0.6887814784702481,0.374480567202105,0.3744805672021049
0.3611255688960666,0.3611255688960665,-0.32765590957418156,-0.32765590957418156
0.712665758989674,0.7126657589896739,0.3515401900936074,0.3515401900936074
0.5113034246097296,0.5113034246097296,-0.20136233437994444,-0.20136233437994433
0.2026908674654936,0.2026908674654935,-0.30861255714423597,-0.3086125571442361
0.2152603578862817,0.2152603578862816,0.012569490420788088,0.012569490420788088
0.1138734122536542,0.1138734122536541,-0.1013869456326275,-0.10138694563262748
0.1650012671210308,0.1650012671210308,0.0511278548673766,0.0511278548673767
0.2926918326541995,0.2926918326541995,0.1276905655331687,0.1276905655331687
0.1381944307761426,0.1381944307761426,-0.1544974018780569,-0.1544974018780569
0.161445318358882,0.161445318358882,0.02325088758273941,0.02325088758273941
0.7290433139167323,0.7290433139167322,0.5675979955578503,0.5675979955578502
0.8883760550230421,0.888376055023042,0.1593327411063098,0.1593327411063098
0.8989578801777457,0.8989578801777457,0.010581825154703628,0.010581825154703739
0.9771989126582552,0.9771989126582552,0.07824103248050951,0.07824103248050951
0.307331123435681,0.3073311234356809,-0.6698677892225742,-0.6698677892225743
0.481108622273671,0.4811086222736709,0.17377749883799004,0.17377749883798999
0.6689063294213017,0.6689063294213017,0.18779770714763067,0.18779770714763078
0.863411658537107,0.863411658537107,0.19450532911580531,0.19450532911580531
0.1694894559332936,0.1694894559332936,-0.6939222026038134,-0.6939222026038134
0.9412272913281412,0.9412272913281412,0.7717378353948476,0.7717378353948476
0.588378373965862,0.5883783739658619,-0.3528489173622792,-0.3528489173622793
0.2698716222490678,0.2698716222490678,-0.3185067517167942,-0.3185067517167941
0.4510636758765472,0.451063675876547,0.18119205362747942,0.1811920536274792
0.8687824321230548,0.8687824321230547,0.4177187562465076,0.4177187562465077
0.9296778979127877,0.9296778979127874,0.06089546578973282,0.060895465789732706
0.6747995838945077,0.6747995838945076,-0.25487831401828,-0.2548783140182799
0.1433227485856557,0.1433227485856557,-0.5314768353088519,-0.5314768353088519
0.4467337436896775,0.4467337436896774,0.3034109951040218,0.3034109951040217
0.5421498280227163,0.5421498280227163,0.09541608433303878,0.09541608433303889
0.9588561024768766,0.9588561024768764,0.4167062744541603,0.4167062744541601
0.3444913406896863,0.3444913406896862,-0.6143647617871903,-0.6143647617871901
0.6209738318718737,0.6209738318718737,0.27648249118218743,0.27648249118218754
0.5075344521354148,0.5075344521354149,-0.1134393797364589,-0.11343937973645879
0.2758812369857912,0.2758812369857911,-0.23165321514962361,-0.23165321514962384
0.72212091736913,0.72212091736913,0.4462396803833388,0.4462396803833389
0.5365892749727089,0.5365892749727088,-0.18553164239642106,-0.18553164239642117
0.4888400349574843,0.4888400349574842,-0.047749240015224625,-0.047749240015224625
0.7897637446621778,0.7897637446621777,0.3009237097046935,0.3009237097046935
0.8542878749743159,0.8542878749743158,0.0645241303121381,0.0645241303121381
0.5510977955464463,0.5510977955464463,-0.3031900794278696,-0.30319007942786946
0.3067989289218813,0.3067989289218811,-0.24429886662456501,-0.24429886662456524
0.201963504310603,0.2019635043106029,-0.10483542461127832,-0.1048354246112782
0.4361084761035329,0.4361084761035327,0.23414497179292992,0.2341449717929298
0.1563634671379731,0.1563634671379731,-0.2797450089655598,-0.2797450089655596
0.768332766237707,0.7683327662377067,0.6119692990997339,0.6119692990997336
0.5990510564281076,0.5990510564281075,-0.16928170980959933,-0.16928170980959922
0.862633319060421,0.8626333190604211,0.2635822626323133,0.26358226263231355
0.5213269603116857,0.5213269603116856,-0.3413063587487353,-0.3413063587487355
0.3772947127613719,0.3772947127613718,-0.1440322475503138,-0.1440322475503138
0.1937871564442373,0.1937871564442372,-0.18350755631713458,-0.18350755631713458
0.5290425267829874,0.5290425267829872,0.3352553703387501,0.3352553703387501
0.9805811993719225,0.9805811993719225,0.4515386725889351,0.4515386725889352
0.3058229781019648,0.3058229781019648,-0.6747582212699577,-0.6747582212699577
0.7200789493191471,0.7200789493191471,0.4142559712171823,0.4142559712171823
0.5278727079629671,0.5278727079629671,-0.19220624135617992,-0.19220624135617992
0.6266129864790525,0.6266129864790524,0.09874027851608536,0.09874027851608524
0.3916359306715906,0.3916359306715904,-0.23497705580746192,-0.23497705580746198
0.6164169531713938,0.6164169531713938,0.2247810224998032,0.22478102249980336
0.1871291008153178,0.1871291008153177,-0.42928785235607597,-0.4292878523560761
0.1362772618315453,0.1362772618315453,-0.05085183898377252,-0.05085183898377241
0.3695645585440138,0.3695645585440137,0.23328729671246853,0.23328729671246842
0.6967064474434819,0.6967064474434819,0.32714188889946805,0.32714188889946816
0.3199064987421083,0.3199064987421082,-0.37679994870137357,-0.3767999487013737
0.910873124702688,0.910873124702688,0.5909666259605797,0.5909666259605798
0.3044434063578126,0.3044434063578125,-0.6064297183448755,-0.6064297183448755
0.8807305999750121,0.8807305999750121,0.5762871936171996,0.5762871936171996
0.3526601152296724,0.3526601152296723,-0.5280704847453397,-0.5280704847453399
0.7191425733658269,0.7191425733658269,0.3664824581361545,0.3664824581361546
0.9499552146943578,0.9499552146943576,0.23081264132853097,0.23081264132853074
0.6825219822873384,0.6825219822873383,-0.26743323240701944,-0.26743323240701933
0.8957978239857851,0.8957978239857849,0.2132758416984467,0.2132758416984466
0.1026974102578307,0.1026974102578307,-0.7931004137279544,-0.7931004137279541
0.6723653681996092,0.6723653681996092,0.5696679579417785,0.5696679579417785
0.9476363114461532,0.9476363114461532,0.275270943246544,0.275270943246544
0.0477489402725486,0.0477489402725486,-0.8998873711736046,-0.8998873711736046
0.4006382047367769,0.4006382047367767,0.3528892644642283,0.3528892644642281
0.0190756709048343,0.0190756709048343,-0.3815625338319426,-0.3815625338319424
0.1262365341828967,0.1262365341828967,0.1071608632780624,0.1071608632780624
0.3061651546493005,0.3061651546493004,0.1799286204664038,0.17992862046640368
0.8995149487408813,0.8995149487408813,0.5933497940915808,0.593349794091581
0.971549451601764,0.971549451601764,0.07203450286088264,0.07203450286088264
0.7368946438146756,0.7368946438146755,-0.23465480778708836,-0.23465480778708847
0.78121319355478,0.7812131935547798,0.04431854974010441,0.044318549740104296
0.7784493071716145,0.7784493071716143,-0.0027638863831654925,-0.0027638863831654925
0.216667327088216,0.2166673270882159,-0.5617819800833985,-0.5617819800833984
0.3163029292805394,0.3163029292805394,0.09963560219232337,0.09963560219232348
0.282222419085659,0.2822224190856589,-0.0340805101948804,-0.03408051019488045
0.595870048996639,0.5958700489966389,0.31364762991098,0.31364762991097994
0.5052192268295236,0.5052192268295235,-0.0906508221671154,-0.0906508221671154
0.1757965757115531,0.175796575711553,-0.3294226511179705,-0.3294226511179705
0.9242838267962034,0.9242838267962034,0.7484872510846503,0.7484872510846503
0.6234413525991154,0.6234413525991153,-0.300842474197088,-0.3008424741970881
0.1491356003280016,0.1491356003280017,-0.47430575227111377,-0.4743057522711136
0.5083132243784865,0.5083132243784865,0.35917762405048487,0.3591776240504848
0.8361651354735478,0.8361651354735476,0.3278519110950613,0.3278519110950612
0.5440086199404995,0.5440086199404995,-0.2921565155330482,-0.2921565155330481
0.4323129533575875,0.4323129533575873,-0.11169566658291202,-0.11169566658291225
0.0665486666872818,0.0665486666872818,-0.3657642866703057,-0.36576428667030547
0.0226433491332074,0.0226433491332074,-0.0439053175540744,-0.0439053175540744
0.8991858134846582,0.8991858134846582,0.8765424643514508,0.8765424643514508
0.9854308127278778,0.9854308127278776,0.0862449992432196,0.08624499924321938
0.606391427506977,0.6063914275069769,-0.37903938522090075,-0.37903938522090064
0.3780051320143707,0.3780051320143706,-0.22838629549260636,-0.22838629549260636
0.1387327217480335,0.1387327217480335,-0.2392724102663372,-0.23927241026633708
